0:00:02,0:00:02,0:00:00,0:00:00,0:00:00,0:00:01,0:00:01,0:00:00,0:00:00,0:00:02,0:00:05,0:00:01,0:00:00,0:00:03,0:00:02,0:00:00,0:00:01,0:00:00,0:00:00,0:00:01,0:00:00,0:00:04,0:00:01,0:00:00,0:00:01,0:00:01,0:00:01,0:00:00,0:00:01,0:00:00
10,9,8,10,10,7,10,9,9,7,4,11,10,11,10,9,9,8,9,6,9,8,8,8,10,10,7,6,10,6
78,41,33,40,15,25,31,19,10,26,17,40,40,66,92,54,77,22,42,22,23,25,20,38,43,31,21,19,52,17
0:00:01,0:00:01,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:01,0:00:01,0:00:01,0:00:01,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:02,0:00:00
7,6,7,5,8,4,4,7,7,9,5,8,5,4,6,8,5,8,2,2,6,3,7,7,7,5,8,5,6,8
8,13,12,12,11,8,12,17,14,9,12,9,7,12,14,9,12,7,10,9,22,10,8,5,11,7,103,15,32,30
0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:01,0:00:00,0:00:00,0:00:00
2,4,3,2,1,2,2,4,1,4,3,4,3,1,3,4,3,1,2,4,3,5,3,5,4,3,3,4,1,3
3,1,2,4,3,3,2,3,4,1,2,4,4,3,3,2,3,3,4,1,2,0,2,0,2,5,6,1,3,2
0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00
