0:00:00,0:00:00,0:00:01,0:00:00,0:00:01,0:00:01,0:00:02,0:00:00,0:00:00,0:00:00,0:00:01,0:00:00,0:00:01,0:00:01,0:00:07,0:00:03,0:00:03,0:00:05,0:00:06,0:00:03,0:00:00,0:00:00,0:00:02,0:00:04,0:00:01,0:00:01,0:00:12,0:00:01,0:00:02,0:00:02
9,12,11,14,9,12,11,14,13,10,12,10,11,10,12,13,12,13,9,12,11,9,9,12,9,13,13,10,11,10
11,11,14,17,25,18,6,85,5,45,20,21,82,15,37,11,4,22,55,21,20,43,71,18,24,6,8,90,39,9
0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:03,0:00:01,0:00:01,0:00:00,0:00:00,0:00:01,0:00:00,0:00:01,0:00:00,0:00:00,0:00:00,0:00:01,0:00:00,0:00:01,0:00:02,0:00:01,0:00:00,0:00:00,0:00:00,0:00:01,0:00:01,0:00:00,0:00:00
8,7,9,8,8,8,8,7,9,9,6,7,7,8,8,8,8,9,10,9,7,7,7,7,7,8,8,7,6,6
4,6,13,4,2,6,4,11,9,4,8,5,6,15,7,16,14,3,1,42,5,7,11,7,11,2,5,11,18,18
0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00
1,5,3,5,4,5,4,4,4,2,4,5,3,4,4,3,3,5,4,4,3,5,4,3,4,5,3,4,4,5
3,0,1,1,5,0,3,5,4,3,3,0,4,3,1,4,1,0,1,1,2,1,2,1,0,0,4,1,1,0
0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00
