0:00:04,0:00:02,0:00:00,0:00:00,0:00:00,0:00:01,0:00:07,0:00:01,0:00:01,0:00:00,0:00:00,0:00:01,0:00:00,0:00:00,0:01:07,0:00:03,0:00:00,0:00:00,0:00:05,0:00:01,0:00:01,0:00:01,0:00:01,0:00:00,0:00:01,0:00:00,0:00:01,0:00:01,0:00:05,0:00:01
15,9,8,13,13,8,14,9,13,9,11,11,9,9,15,17,10,13,12,15,15,12,12,4,13,9,12,9,10,10
64,26,37,61,35,26,45,33,55,34,28,66,32,26,29,160,37,34,83,87,96,23,35,21,35,39,31,41,42,35
0:00:01,0:00:00,0:00:00,0:00:01,0:00:00,0:00:00,0:00:01,0:00:00,0:00:00,0:00:00,0:00:00,0:00:01,0:00:00,0:00:00,0:00:01,0:00:12,0:00:01,0:00:00,0:00:02,0:00:02,0:00:03,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:01,0:00:01,0:00:00
12,10,11,9,11,7,10,9,12,10,11,6,11,12,13,11,13,8,10,7,13,8,12,13,10,12,12,10,10,13
12,41,31,25,46,24,41,24,60,43,21,33,15,9,12,8,50,14,33,17,15,26,24,25,28,50,63,11,57,13
0:00:00,0:00:00,0:00:00,0:00:00,0:00:01,0:00:00,0:00:01,0:00:00,0:00:01,0:00:00,0:00:01,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:03,0:00:00,0:00:00,0:00:00,0:00:01,0:00:00,0:00:00,0:00:00,0:00:00,0:00:01,0:00:01,0:00:00,0:00:01,0:00:01
10,10,6,10,11,9,8,6,6,9,10,8,9,10,11,6,11,10,8,12,5,7,9,7,11,8,9,11,6,6
2,12,10,6,6,9,13,15,11,6,25,12,14,3,21,20,4,12,12,7,17,8,25,13,16,8,11,1,10,11
0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:01,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00
4,7,5,6,7,8,7,6,5,6,6,7,6,7,7,5,8,6,6,7,4,5,5,6,6,6,7,4,5,2
6,3,4,13,1,3,5,3,11,9,3,3,8,5,5,11,5,2,8,0,4,6,6,2,2,6,5,9,13,6
0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00
1,4,4,3,2,3,3,4,2,3,2,3,3,2,3,3,3,4,3,4,4,4,3,3,3,4,4,4,4,3
2,0,0,1,2,0,2,1,1,0,1,0,1,3,7,3,1,0,1,0,0,0,2,1,0,0,0,0,0,1
0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00
